Nome,Descrição,Imagem,id_
Serpent Society,,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4c003c2e0c1d0.jpg,Z32982Z32982
Sersi,"Sersi is a member of the Eternals, a species diverted from humanity by experiments conducted by the Celestials one million years ago.",http://i.annihil.us/u/prod/marvel/i/mg/6/40/528d36c261af4.jpg,M78547M78547
Shadow King,"One of the oldest and more powerful mutants ever, Amahl Farouk has been a threat to mankind at least for decades. He was the first evil mutant met by Charles Xavier, convincing him of the need of the X-Men.",http://i.annihil.us/u/prod/marvel/i/mg/9/30/4ce5a16fd4182.jpg,V15982V15982
Shadow King (Age of Apocalypse),,http://i.annihil.us/u/prod/marvel/i/mg/2/80/535feae2ecfc6.jpg,D39262D39262
Shadowcat,,http://i.annihil.us/u/prod/marvel/i/mg/7/e0/4c003c2b50b1d.jpg,H66820H66820
Shadowcat (Age of Apocalypse),Katherine Pryde lived in the suburbs of Illinois and kept her mutant abilities a secret.,http://i.annihil.us/u/prod/marvel/i/mg/f/80/535feaf1a92ef.jpg,A55541A55541
Shadowcat (Ultimate),"After fourteen-year-old Kitty Pryde's mutant powers emerged, causing terrifying incidents where she uncontrollably phased out of the family apartment in to moving traffic andsewers, her mother Theresa contacted Professor Xavier.",http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c0033d9d26de.jpg,Z31915Z31915
Shadu the Shady,Shadu the Shady claimed to travel to many unseen magical lands and witnessed miracles he would duplicate at a club called the 53rd Card.,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c002e2a04c75.jpg,P68149P68149
Shalla-bal,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,C93148C93148
Shaman,"Dr. Michael Twoyoungmen was a surgeon who found that modern science was insufficient to accomplish everything he wished to do, and so he turned to mysticism that his grandfather told him about.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,U28578U28578
Shane Yamada-Jones,,http://i.annihil.us/u/prod/marvel/i/mg/e/60/4cd05a33ee0bb.jpg,U65622U65622
Shang-Chi,"Shang-Chi is the son of an internationally-renowned and powerful criminal mastermind whose childhood was a lonely one, full of constant training in rigorous mental and martial arts, with only limited contact with his parents.",http://i.annihil.us/u/prod/marvel/i/mg/3/20/535ff3b116209.jpg,Z97852Z97852
Shang-Chi (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,O51632O51632
Shanna the She-Devil,"The only daughter of a wealthy diamond miner, Shanna grew up in the Zaire jungles, where, at age six, she witnessed her father’s accidental fatal shooting of her mother, starting a lifelong loathing of firearms.",http://i.annihil.us/u/prod/marvel/i/mg/6/e0/4d2b364a69f77.jpg,R25070R25070
Shape,"Often clashing with the heroes of the Squadron Supreme, the Shape was later subjected to the mind-altering behavior modification device used as part of the Squadron Supreme's ""Utopia Program.""",http://i.annihil.us/u/prod/marvel/i/mg/2/e0/4c0038c68a450.jpg,N59995N59995
Shard,"Shard and her older brother Bishop were raised in the 21st Century, some eighty years into an alternate future, by their grandmother, in a timeline in which the X-Men were betrayed by one of their own and killed, causing a disaster that caused the government to place a stylized 'M' tattoo over the left eyes of all mutants.",http://i.annihil.us/u/prod/marvel/i/mg/2/50/4c003c24b9222.jpg,F42085F42085
Sharon Carter,,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/4ce59f2323b88.jpg,X56762X56762
Sharon Ventura,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,U26303U26303
Shatterstar,"Shatterstar is Gaveedra Seven, the product of bio-engineering on an otherdimensional world, who was at one point merged with an Earth mutant named Benjamin Russell, the nature of whose genetic mutation remains unknown.",http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c003c21cd9e1.jpg,V75732V75732
She-Hulk (HAS),"She-Hulk is the Hulk's action-loving cousin. She's unbelievably strong, pilots the group's heavily armed Jump Jet, and uses a pair of Gamma Gauntlets that give her fists an added energy wallop. As the most competitive member of the team, She-Hulk never backs down from a fight, arm-wrestling match, or burping contest!  ",http://i.annihil.us/u/prod/marvel/i/mg/8/d0/523214b8ea2cf.jpg,E91436E91436
She-Hulk (Jennifer Walters),"Seriously wounded, young lawyer Jennifer Walters was given a blood transfusion by her cousin Bruce Banner. Usually in better control of her powers and temper than the Hulk, She-Hulk has been a high profile New York lawyer as well as an upstanding member of both the Avengers and Fantastic Four.",http://i.annihil.us/u/prod/marvel/i/mg/7/20/527bb5d64599e.jpg,K13459K13459
She-Hulk (Lyra),,http://i.annihil.us/u/prod/marvel/i/mg/6/03/527413f4341f7.jpg,D83938D83938
She-Hulk (Marvel War of Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/c/20/5239bfa2c54fa.jpg,Z34191Z34191
She-Hulk (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/3/60/531771492e3ae.jpg,F58788F58788
Shen,,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4cdd81a5743a4.jpg,P81056P81056
Sheva Callister,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L91641L91641
Shi'Ar,,http://i.annihil.us/u/prod/marvel/i/mg/8/00/53a1c0e5a1f00.jpg,U54683U54683
Shinko Yamashiro,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,S50240S50240
Shinobi Shaw,"Shinobi Shaw is the illegitimate son of Sebastian Shaw, who was rejected and abandoned by his father at an early age and grew tired of waiting to inherit his father's wealth and wearied of the elder Shaw's contempt for his decadent lifestyle.",http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4c003c1bbf29f.jpg,H76700H76700
Shiva,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L25016L25016
Shiver Man,The Shiver Man is an undead bounty hunter who has worked with Nick Fury and Wolverine.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Y80840Y80840
Shocker (Herman Schultz),"Herman Schultz is a career criminal who, after several prison terms for robbery, built a battle suit that sent out shock waves to quickly open safes as well as give him a significant advantage over the New York police.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,L13132L13132
Shockwave,"Lancaster Sneed was a secret agent working for the United Kingdom’s MI:6, but no one esteemed him as highly as himself, and despite his pride, he was wounded in an explosion on his first field assignment and forced to undergo a radical surgery that grafted metal plates and cybernetic systems to his body.",http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c0035c193fc3.jpg,Z32011Z32011
Shooting Star,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,V65283V65283
Shotgun,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,Y92175Y92175
Shriek,Shriek became a groupie for a rock band and a drug dealer on the side until the vigilantes Cloak and Dagger happened by during one of her deals.,http://i.annihil.us/u/prod/marvel/i/mg/8/03/528d36b054844.jpg,K17485K17485
Sif,Sif was born a second generation goddess of Asgard and eventually became Thor's lover.,http://i.annihil.us/u/prod/marvel/i/mg/c/50/527bb6fc4ec43.jpg,Y23449Y23449
Silhouette,"Silhouette Chord is a descendant of the Dragon's Breadth cult, which spent centuries trying to master the Well of All Things, a hidden interdimensional mystic energy breach in Cambodia.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,T51409T51409
Silk (Cindy Moon),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,C59503C59503
Silk Fever,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,J93047J93047
Silver Centurion,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,J62057J62057
Silver Fox,"Silver Fox was a young member of the Blackfoot Indian tribe who, in the early 1910s, fell in love with a young mutant named Logan and shared a cabin with him in a remote community in the Canadian Rockies.",http://i.annihil.us/u/prod/marvel/i/mg/2/d0/4c003c19078c3.jpg,V75757V75757
Silver Sable,"Silver Sable trained her entire life, becoming a master of a wide variety of weapons and training in all forms of hand-to-hand combat in preparation for the day she would inherit leadership of the Wild Pack.",http://i.annihil.us/u/prod/marvel/i/mg/9/60/535ff3a373ec3.jpg,N11625N11625
Silver Samurai,Keniuchio Harada is the mutant son of the former Japanese crimelord Shingen Harada.,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c003c13058bd.jpg,C96135C96135
Silver Samurai (Age of Apocalypse),"Silver Samurai was a mutant rebel in his homeland of Japan, where, alongside Sunfire, he stood as the last line of defense against the hordes of Apocalypse.",http://i.annihil.us/u/prod/marvel/i/mg/a/20/535ff6c2ee685.jpg,U85265U85265
Silver Surfer,"When Zenn-La was threatened by the world-devouring entity known as Galactus, Norrin Radd stood up for his home planet and offered to work for Galactus, finding him new planets to eat, in exchange for saving his own. Years later, the Surfer has protected Earth and many other planets, becoming one of the greatest heroes in the universe.",http://i.annihil.us/u/prod/marvel/i/mg/3/50/527bb6490a176.jpg,E94217E94217
Silverclaw,"When her father died, Lupe was taken in by the Church orphanage, despite their misgivings about her “ungodly” powers.",http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c0035b922e12.jpg,I53816I53816
Silvermane,Silvio Manfredi has been a career criminal for most of his life.,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c003c0fc6a28.jpg,X49258X49258
Sin,,http://i.annihil.us/u/prod/marvel/i/mg/e/70/5269647684f61.jpg,O33052O33052
Sinister Six,,http://i.annihil.us/u/prod/marvel/i/mg/6/80/52b0d6f874e15.jpg,H63369H63369
Sir Ram,,http://i.annihil.us/u/prod/marvel/i/mg/b/10/4cd043b0a3b2d.jpg,D53676D53676
Siren (Earth-93060),Jennifer Pearson appeared on the Ultra hero scene as Siren after being held hostage by her fathers foe known as Mannequin.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,N19796N19796
Sister Grimm,,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c00377e2a541.jpg,J62256J62256
Skaar,"The Hulk fathered a son while on the planet Sakaar, but thought him killed while still in his mother's womb; he was wrong.",http://i.annihil.us/u/prod/marvel/i/mg/9/20/4ce18a92c7a50.jpg,T82247T82247
Skaar (HAS),"No one knows where Skaar, the savage sword-swinger, came from, but one thing is for sure...he's a Hulk. The intensity of Skaarâ€™s war cry ""Skaar Slash!"" is matched only by his ferocious appetite. Although he is a great asset in the fight against evil, Skaar is just as destructive at home as he is on the battlefield. ",http://i.annihil.us/u/prod/marvel/i/mg/8/10/523214a2abcb4.jpg,Q53803Q53803
Skin,"Angelo Espinosa, a founding member of Generation X, code-named ""Skin"" due to his mutant ability to extend and control his extra skin in any number of ways.",http://i.annihil.us/u/prod/marvel/i/mg/8/20/4c003c0ce4a43.jpg,Q47403Q47403
Skreet,"The Proemial God Aegis revealed that Skreet was a Chaos Mite, a race of very small and powerful beings, which were deemed unstable by the Cosmic Consonance.",http://i.annihil.us/u/prod/marvel/i/mg/8/20/4c002f4a15c1c.jpg,G38256G38256
Skrulls,,http://i.annihil.us/u/prod/marvel/i/mg/8/70/52028ba02bc7d.jpg,L89175L89175
Skrulls (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,V50141V50141
Skullbuster (Cylla Markham),,http://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c003c072eb58.jpg,R65839R65839
Slapstick,"Steven Harmon's powers have been described as ""all of the abilities of a Saturday morning cartoon character.""",http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c00310b887bc.jpg,O68315O68315
Slayback,"Ten years ago, Slayback was killed by Deadpool before returning from the dead to break into Department K, from which he stole the Weapon X Program files of Kane and Deadpool.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,V68054V68054
Sleeper,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,S47364S47364
Sleepwalker,Sleepwalkers are guardians of the Mindscape -- they apprehended beings that invade the sleeping minds of humans.,http://i.annihil.us/u/prod/marvel/i/mg/f/30/4c0037640501a.jpg,G58190G58190
Slipstream,"Australian mutant siblings Heather and Davis Cameron were sent to live in Surfer's Paradise by their father in an effort to spare them from his life as Viceroy, godfather of Australian organized crime.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,C47289C47289
Slyde,"A scientist at Beemont Manufacturing, Jalome Beacher created a chemical that could be used to coat a surface and thereby eliminate all friction between it and any other object, which he used, after being downsized, to rob banks and his former employers.",http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c0035a51844b.jpg,M42274M42274
Smasher (Vril Rokk),"Smasher is a member of the Imperial Guard, a multi-ethnic group of super-powered alien beings who act as enforcers of the laws of the Shi'ar Empire.",http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003ae66139c.jpg,S41798S41798
Smiling Tiger,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,X65109X65109
Snowbird,Narya's origins trace back to ancient times when the Eskimo Gods of the North battled the mystical Great Beasts for the fate of the world.,http://i.annihil.us/u/prod/marvel/i/mg/e/a0/4c003ae37eccd.jpg,X56292X56292
Solo (James Bourne),James Bourne was drafted to a top-secret special forces operation where he endured ten months of hard and brutal training to earn his place in the new counter-terrorist group Omega Strike.,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c7c641408c12.jpg,E36128E36128
Songbird,"Melissa Gold grew up on the streets, adopting her mother's name ""Mimi"" as part of a hard, cold persona she developed as a survival mechanism.",http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c0038da16738.jpg,X81999X81999
Sons of the Tiger,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,U20359U20359
Spacker Dave,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,A52872A52872
Spectrum,,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c0030bee8c86.jpg,M69180M69180
Speed,"Tommy Shepherd may be the son of the Scarlet Witch and the Vision, and thus the twin brother of Wiccan.",http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c0035d87180e.jpg,Y37333Y37333
Speed Demon,"James Saunders, a disgruntled chemist tired of his job with the Hudson Pharmaceutical Company of West Caldwell, New Jersey, was contacted by the Grandmaster and offered superhuman powers in exchange for joining a team that would compete on his behalf.",http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c0032463bef2.jpg,G29478G29478
Speedball (Robert Baldwin),,http://i.annihil.us/u/prod/marvel/i/mg/7/30/4d52f6a668e76.jpg,C92226C92226
Spencer Smythe,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,P11690P11690
Sphinx (Anath-Na Mut),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,J30371J30371
Spider-dok,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,D97049D97049
Spider-Girl (Anya Corazon), ,http://i.annihil.us/u/prod/marvel/i/mg/a/10/528d369de3e4f.jpg,I16600I16600
Spider-Girl (May Parker),"May ""Mayday"" Parker is the daughter of Spider-Man and Mary Jane Watson-Parker. Born with all her fatherï¿½s powers-and the same silly sense of humor-sheï¿½s grown up to become one of Earthï¿½s most trusted heroes and a fitting tribute to her proud papa.",http://i.annihil.us/u/prod/marvel/i/mg/1/70/4c003adccbe4f.jpg,X21047X21047
Spider-Gwen (Gwen Stacy),,http://i.annihil.us/u/prod/marvel/i/mg/c/90/54edf8eb8f102.jpg,Z29800Z29800
Spider-Ham (Larval Earth),"As Spider-Ham Peter faced such nefarious foes as Ductor Doom, Bull-Frog, Raven the Hunter, Hogzilla, the Buzzard and the King-Pig!",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,S25268S25268
Spider-Man (1602),,http://i.annihil.us/u/prod/marvel/i/mg/e/03/5317713c9e746.jpg,W72266W72266
Spider-Man (2099),,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/520d1ad3e543f.jpg,F18911F18911
Spider-Man (Ai Apaec),,http://i.annihil.us/u/prod/marvel/i/mg/c/60/4fce7a4d900f4.jpg,A86241A86241
Spider-Man (Ben Reilly),,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/5317717bed6fe.jpg,R27743R27743
Spider-Man (House of M),"In the House of M universe, surrounded by his family, including his young son Richard and close friends, Peter Parker is the envy of the world and its most popular mutant; but lately, Peter has felt like something is wrong in his world.",http://i.annihil.us/u/prod/marvel/i/mg/3/60/5317718f0a2e7.jpg,O20447O20447
Spider-Man (LEGO Marvel Super Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/5/03/5239c4d095611.jpg,R92433R92433
Spider-Man (Marvel Zombies),"Zombie Spider-Man ate his own wife and aunt, the only two people left in the world who truly loved him.",http://i.annihil.us/u/prod/marvel/i/mg/3/00/531772716d0ac.jpg,P39413P39413
Spider-Man (Marvel: Avengers Alliance),,http://i.annihil.us/u/prod/marvel/i/mg/9/03/5239b59f49020.jpg,L86299L86299
Spider-Man (Miles Morales),"Teenager Miles Morales grew up in Brooklyn, New York. Recently, Miles took on the controversial and pressured role of Spider-Man shortly after the death of the original. Morales made his debut against The Kangaroo, much to the surprise and disapproval of many present at the confrontation.",http://i.annihil.us/u/prod/marvel/i/mg/f/50/537bcfa1eed73.jpg,S69627S69627
Spider-Man (Noir),,http://i.annihil.us/u/prod/marvel/i/mg/6/40/531771a14fcf6.jpg,D61182D61182
Spider-Man (Peter Parker),"Bitten by a radioactive spider, high school student Peter Parker gained the speed, strength and powers of a spider. Adopting the name Spider-Man, Peter hoped to start a career using his new abilities. Taught that with great power comes great responsibility, Spidey has vowed to use his powers to help people.",http://i.annihil.us/u/prod/marvel/i/mg/3/50/526548a343e4b.jpg,I54138I54138
Spider-Man (Takuya Yamashiro),,http://i.annihil.us/u/prod/marvel/i/mg/f/50/4be86ad8ada17.jpg,O77532O77532
Spider-Man (Ultimate),"Peter’s relatively normal life changed abruptly during a school trip to Osborn Industries, Inc, where the company had been working on a super soldier serum, the Oz Compound; a spider exposed to it escaped and bit Peter before it was destroyed.",http://i.annihil.us/u/prod/marvel/i/mg/3/50/531771b4e8c60.jpg,Q68829Q68829
Spider-Woman (Charlotte Witter),,http://i.annihil.us/u/prod/marvel/i/mg/c/60/531771afe4ffa.jpg,Q65349Q65349
Spider-Woman (Jessica Drew),"When young Jessica Drew suffered uranium poisoning in 1931, her father was forced to inject her with his untested spider serum and seal her in a genetic accelerator.",http://i.annihil.us/u/prod/marvel/i/mg/b/50/5265479097743.jpg,V78661V78661
Spider-Woman (Mattie Franklin),"Mattie Franklin was granted her powers when, after overhearing a phone call between her father and Norman Osborn about the Gathering of the Five, she took her father's place during the Gathering and was endowed with the awesome powers that Norman Osborn had wanted for himself.",http://i.annihil.us/u/prod/marvel/i/mg/2/30/531771c2ab020.jpg,H29342H29342
Spiral (Rita Wayword),"Spiral was created to be an agent of Mojo, the despotic leader of Mojo World, often used as his favored personal servant, executioner, and spy.",http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003ad84f314.jpg,Q61707Q61707
Spirit,Spirit is a member of the Luphomoid race and she is one of the few survivors of her planet's destruction.,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c002f471444a.jpg,M34841M34841
Spitfire,"During World War II, Jacqueline Falsworth bravely served in Britain’s Home Guard.",http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c00359222ceb.jpg,W76585W76585
Spot,"Jonathan Ohnn was working as a research scientist on behalf of Wilson Fisk, the Kingpin of Crime.",http://i.annihil.us/u/prod/marvel/i/mg/b/b0/4c003ad4d2e8d.jpg,N77099N77099
Sprite,Sprite is a mischievous Eternal who maintains a perpetual youthful appearance.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,K72479K72479
Spyke,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,X87598X87598
